position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
34,2682,"misfire:1001:5:african americans were brought into the marine corps in 1941, as a result of an ",1001,"african americans were brought into the marine corps in 1941, as a result of an ",26832,5008,22,14,28,23,2682,27,53,0.026574505493044853,0.0004371234681457281,60.79404888914692,403,403 75 2114 18 797 232 1166 349 86 582,0.016504601 0.014822486 0.01405692 0.012858664 0.012453557 0.011704447 0.010628874 0.010221289 0.0096328659 0.0093058841,0,1,D_C_43122,D,C,43122,chck_100M
36,249,"misfire:1001:7:african americans were brought into the marine corps in 1941, as a result of an ",1001,"african americans were brought into the marine corps in 1941, as a result of an ",26832,5008,22,14,28,23,249,27,53,0.9384990334510803,0.001693626050837338,554.1359221459078,16,231 195 310 192 1278 388 276 601 412 253,0.8552317 0.036492236 0.021627346 0.011958458 0.010879902 0.0076513179 0.0064773224 0.0038562727 0.0034543676 0.0032694754,1,6,D_C_43122,D,C,43122,chck_100M
50,7082,"misfire:1002:19:with the multiplication game, you know you don't have the highest product becaus",1002,"with the multiplication game, you know you don't have the highest product becaus",16156,6333,22,19,30,24,7082,28,56,0.020185060799121857,4.057034402649151e-06,4975.324041112757,1854,542 262 2735 374 2297 4077 4378 265 5492 328,0.24796315 0.14394909 0.057239559 0.049445804 0.046626277 0.026353521 0.024056423 0.015902948 0.015304774 0.013921089,0,1,D_C_43122,D,C,43122,chck_100M
39,490,misfire:1003:6:those born with the defective ald gene appear normal until about the fifth year ,1003,those born with the defective ald gene appear normal until about the fifth year ,13457,7296,22,14,32,23,490,31,57,0.5925948619842529,0.07905464619398117,7.496015610899922,2,2683 490 331 4378 1091 1154 1880 2768 793 262,0.59240288 0.079054646 0.064193912 0.0265834 0.02207775 0.019087104 0.016883118 0.014322286 0.011395756 0.01103548,1,1,D_C_43122,D,C,43122,chck_100M
54,5519,misfire:1003:21:those born with the defective ald gene appear normal until about the fifth year ,1003,those born with the defective ald gene appear normal until about the fifth year ,13457,7296,22,14,32,23,5519,31,57,0.022916337475180626,0.0035860121715813875,6.390479557428496,40,2774 4378 11346 7800 87 785 231 4276 262 9914,0.12365856 0.022038363 0.017896151 0.015578458 0.015076458 0.014138482 0.014086209 0.013447437 0.011760918 0.011490537,0,1,D_C_43122,D,C,43122,chck_100M
45,601,"misfire:1004:10:scotia and canada are united in a federal state, the dominion of canada, by the ",1004,"scotia and canada are united in a federal state, the dominion of canada, by the ",18376,739,22,18,34,27,601,28,63,0.3403359055519104,0.0020766842644661665,163.88428003974755,38,331 1514 412 424 262 223 4430 310 265 302,0.16201469 0.13160476 0.10979474 0.10526612 0.063882895 0.036618516 0.029452074 0.029063011 0.027950585 0.022657188,1,3,D_C_43122,D,C,43122,chck_100M
52,2514,"misfire:1004:17:scotia and canada are united in a federal state, the dominion of canada, by the ",1004,"scotia and canada are united in a federal state, the dominion of canada, by the ",18376,739,22,18,34,27,2514,28,63,0.5767753720283508,0.03918838128447533,14.718019809020365,5,14444 2679 14445 9190 2514 2275 2017 2103 1953 2666,0.5767132 0.062664375 0.044445142 0.043225534 0.039188381 0.031229729 0.019283758 0.018441062 0.013821706 0.013164737,1,1,D_C_43122,D,C,43122,chck_100M
40,1503,"misfire:1005:2:the village of bartlett got its official start on february 11, 1891, when the pe",1005,"the village of bartlett got its official start on february 11, 1891, when the pe",57122,7519,22,15,37,29,1503,31,68,0.05021568760275841,0.1794278472661972,0.27986563049078417,1,1503 1569 4183 1253 3572 849 7879 795 11887 5940,0.17942785 0.16458741 0.057072401 0.043501787 0.041259587 0.037396703 0.034874056 0.021113146 0.016000651 0.015314023,0,1,D_C_43122,D,C,43122,chck_100M
37,4966,misfire:1006:4:mayan astronomers made detailed observations of venus as early as 650 ad. - venu,1006,mayan astronomers made detailed observations of venus as early as 650 ad. - venu,8499,7763,22,14,32,24,4966,29,58,0.23729200661182404,0.0007852106355130672,302.2017225438805,143,228 3712 331 5072 354 262 424 2863 16 2086,0.15376669 0.044944797 0.040761609 0.039229784 0.034721278 0.030698337 0.025372971 0.019546008 0.018002909 0.016339589,1,3,D_C_43122,D,C,43122,chck_100M
32,13638,misfire:1007:2:the epa has set a goal of zero arsenic in u.s. drinking water because of the neg,1007,the epa has set a goal of zero arsenic in u.s. drinking water because of the neg,35386,7790,22,13,29,20,13638,27,51,0.041735634207725525,0.04972076416015625,0.8394004982162038,4,2774 2346 5776 13638 1003 262 4077 5267 14528 8431,0.078346714 0.052347738 0.050641157 0.049720764 0.025467809 0.025144903 0.019028941 0.01729821 0.01720204 0.016940128,0,1,D_C_43122,D,C,43122,chck_100M
48,12045,misfire:1007:18:the epa has set a goal of zero arsenic in u.s. drinking water because of the neg,1007,the epa has set a goal of zero arsenic in u.s. drinking water because of the neg,35386,7790,22,13,29,20,12045,27,51,0.478079229593277,4.647369860322215e-05,10287.09235464488,1117,10526 5377 3703 5857 8935 8729 11512 4990 5162 7721,0.38875031 0.086240984 0.032083891 0.022298146 0.0072255814 0.0066222115 0.0063076867 0.0058591375 0.0057493965 0.0056107729,1,2,D_C_43122,D,C,43122,chck_100M
48,3053,"misfire:1009:16:bottled water is a safe, healthy, and convenient packaged food product, which is",1009,"bottled water is a safe, healthy, and convenient packaged food product, which is",60880,84,22,16,31,24,3053,27,57,0.008558412082493305,0.00011433417239459231,74.85436683755708,1309,392 1193 778 422 506 384 267 485 445 291,0.014990539 0.012353564 0.011370552 0.010046115 0.0092160478 0.0091472194 0.008284797 0.0076057445 0.0073818252 0.0070900368,0,0,D_C_43122,D,C,43122,chck_100M
49,456,"misfire:1009:17:bottled water is a safe, healthy, and convenient packaged food product, which is",1009,"bottled water is a safe, healthy, and convenient packaged food product, which is",60880,84,22,16,31,24,456,27,57,0.6407037377357483,5.210349627304822e-05,12296.751342331083,853,7067 16 2125 2223 13 3784 2918 7035 1775 4814,0.60708988 0.024804641 0.024786904 0.019537088 0.0080319187 0.0060713822 0.0045945314 0.0043315832 0.004083103 0.0039241961,1,3,D_C_43122,D,C,43122,chck_100M
36,3804,"misfire:1010:0:among the highlights are gold and silver coins from the lübeck hoard, which had ",1010,"among the highlights are gold and silver coins from the lübeck hoard, which had ",42792,10303,23,13,35,24,3804,32,61,0.011774923652410507,0.00021008291514590383,56.048934984707124,380,308 2203 4517 1072 565 14740 14774 4081 16143 9584,0.29897672 0.054319028 0.034460034 0.032079574 0.017365478 0.016938183 0.013584614 0.01060475 0.0099874493 0.0098015824,0,0,D_C_43122,D,C,43122,chck_100M
39,3712,"misfire:1010:3:among the highlights are gold and silver coins from the lübeck hoard, which had ",1010,"among the highlights are gold and silver coins from the lübeck hoard, which had ",42792,10303,23,13,35,24,3712,32,61,0.4240906238555908,0.27449992299079895,1.5449571687850931,1,3712 331 228 195 388 424 328 4430 302 409,0.27449992 0.22454403 0.11716308 0.11683493 0.069838949 0.033352613 0.022591626 0.018323665 0.011856683 0.0069855964,0,3,D_C_43122,D,C,43122,chck_100M
34,853,"misfire:1011:2:due to the intimidating nature of the judicial system, it is important for the c",1011,"due to the intimidating nature of the judicial system, it is important for the c",1798,1070,23,12,31,18,853,27,51,0.28492996096611023,0.06228242814540863,4.574804956237321,5,213 508 360 2512 853 764 716 539 768 470,0.27162185 0.17834474 0.13946179 0.065629266 0.062282428 0.056022838 0.026600454 0.017217871 0.013547201 0.012729621,1,1,D_C_43122,D,C,43122,chck_100M
39,684,"misfire:1011:7:due to the intimidating nature of the judicial system, it is important for the c",1011,"due to the intimidating nature of the judicial system, it is important for the c",1798,1070,23,12,31,18,684,27,51,0.1981019228696823,0.1419803351163864,1.3952771889662818,2,253 684 228 1092 523 875 487 481 388 276,0.1852375 0.14198034 0.10613755 0.087043069 0.061881736 0.046465848 0.039166547 0.031596877 0.029991167 0.029559411,0,2,D_C_43122,D,C,43122,chck_100M
35,809,misfire:1012:3:jennings highlighted the rise of the outsourcing sector in the philippines as ev,1012,jennings highlighted the rise of the outsourcing sector in the philippines as ev,26069,10719,23,11,31,20,809,26,53,0.7805684208869934,0.0018578260205686092,420.1515170123903,19,195 214 641 16 231 192 253 212 1127 441,0.73450637 0.023285355 0.014532045 0.009316883 0.0093164127 0.0075019486 0.0065274914 0.0060524205 0.0054395343 0.0041664182,1,4,D_C_43122,D,C,43122,chck_100M
48,1340,misfire:1012:16:jennings highlighted the rise of the outsourcing sector in the philippines as ev,1012,jennings highlighted the rise of the outsourcing sector in the philippines as ev,26069,10719,23,11,31,20,1340,26,53,0.012535858899354935,0.023611247539520264,0.5309274267855836,8,2044 2313 4189 5298 3670 672 13579 1340 1320 3247,0.12908867 0.09375722 0.030412314 0.027233846 0.026475163 0.024667636 0.024526352 0.023611248 0.021273879 0.017275909,0,0,D_C_43122,D,C,43122,chck_100M
35,6778,"misfire:1013:5:a permacath can provide access to the vascular system for a year, or it can be u",1013,"a permacath can provide access to the vascular system for a year, or it can be u",54362,12016,23,11,29,16,6778,26,47,0.031781937927007675,0.19128936529159546,0.1661458695236941,1,6778 8403 542 4077 262 7207 4424 5072 7339 360,0.19128937 0.18671156 0.091388427 0.048985466 0.047306411 0.028724385 0.024319667 0.021163415 0.019003049 0.01689465,0,1,D_C_43122,D,C,43122,chck_100M
44,1045,"misfire:1013:14:a permacath can provide access to the vascular system for a year, or it can be u",1013,"a permacath can provide access to the vascular system for a year, or it can be u",54362,12016,23,11,29,16,1045,26,47,0.8552603721618652,0.00021851915516890585,3913.891994963947,110,4691 3374 6737 4895 4728 1897 6314 9860 5465 5147,0.85489333 0.013807406 0.007498893 0.0047750445 0.0028963624 0.0023622387 0.0022430075 0.00181956 0.0016681943 0.0016534594,1,1,D_C_43122,D,C,43122,chck_100M
33,8277,misfire:1014:3:metropolitan planning organizations are responsible for preparing long-range tra,1014,metropolitan planning organizations are responsible for preparing long-range tra,56016,12574,23,11,29,15,8277,28,46,0.06400758028030396,0.0305678378790617,2.0939518370106165,7,328 5298 3808 1736 3259 706 8277 4243 4862 6877,0.16409032 0.16260171 0.078704596 0.051241856 0.046519574 0.034666155 0.030567838 0.02287278 0.018060911 0.015719647,0,1,D_C_43122,D,C,43122,chck_100M
45,6819,misfire:1015:9:in july 1820 public indignation was aroused when they ordered the public floggin,1015,in july 1820 public indignation was aroused when they ordered the public floggin,29741,12994,23,17,35,30,6819,33,67,0.6863503456115723,0.009829038754105568,69.82883705946172,5,16381 11306 10970 8761 6819 12270 7940 15657 10401 12074,0.68346846 0.042566922 0.012821781 0.011683576 0.0098290388 0.0072815083 0.0071328986 0.0063632117 0.0049453401 0.0046448307,1,1,D_C_43122,D,C,43122,chck_100M
59,249,misfire:1015:23:in july 1820 public indignation was aroused when they ordered the public floggin,1015,in july 1820 public indignation was aroused when they ordered the public floggin,29741,12994,23,17,35,30,249,33,67,0.9195699095726013,8.739431905269157e-06,105220.78775145287,126,276 213 231 644 1191 388 310 412 250 755,0.91814673 0.026052775 0.020974759 0.0091370326 0.004004187 0.0029378128 0.0025847626 0.0019700381 0.0018327662 0.001781199,1,1,D_C_43122,D,C,43122,chck_100M
36,15432,"misfire:1016:0:in the findings, 43 participants, or 15 percent of the study group, exhibited ep",1016,"in the findings, 43 participants, or 15 percent of the study group, exhibited ep",37880,13275,23,12,35,21,15432,29,58,0.013718989677727222,6.892970304761548e-06,1990.2870709090935,2025,308 4495 1518 1640 2203 4517 750 1877 3483 13500,0.26721522 0.15542409 0.053932048 0.052608766 0.049459834 0.024440207 0.02014669 0.019117061 0.017298339 0.014773802,0,0,D_C_43122,D,C,43122,chck_100M
54,320,"misfire:1016:18:in the findings, 43 participants, or 15 percent of the study group, exhibited ep",1016,"in the findings, 43 participants, or 15 percent of the study group, exhibited ep",37880,13275,23,12,35,21,320,29,58,0.38883861899375916,2.664084058778826e-05,14595.583713375643,1726,232 347 231 195 965 24 228 193 243 3305,0.32365045 0.025986087 0.017983032 0.017402912 0.014287524 0.013828028 0.013217171 0.012841547 0.011123431 0.010415322,1,4,D_C_43122,D,C,43122,chck_100M
37,4304,misfire:1017:2:the aim of this practical course is to get hands-on experience and theoretical b,1017,the aim of this practical course is to get hands-on experience and theoretical b,43728,13616,23,13,34,18,4304,33,54,0.11042525619268417,0.0005876845680177212,187.89885289170022,99,5072 262 5113 7503 8403 542 11300 6778 4077 7207,0.15384986 0.10766735 0.073909752 0.062393781 0.056875397 0.041957613 0.032931399 0.027040957 0.025727915 0.023805393,0,1,D_C_43122,D,C,43122,chck_100M
45,7078,misfire:1017:10:the aim of this practical course is to get hands-on experience and theoretical b,1017,the aim of this practical course is to get hands-on experience and theoretical b,43728,13616,23,13,34,18,7078,33,54,0.08859802782535553,1.8784437997965142e-05,4716.565267214972,1549,192 195 10764 1691 909 9151 454 8241 625 13515,0.26011181 0.12095793 0.078840666 0.059273429 0.02078896 0.014405036 0.013805511 0.011851192 0.010250367 0.0098147001,0,1,D_C_43122,D,C,43122,chck_100M
25,3894,misfire:1018:0:the black hole at the heart of our galaxy is extremely massive - at least four m,1018,the black hole at the heart of our galaxy is extremely massive - at least four m,21703,13740,23,16,24,18,3894,21,44,0.24656403064727783,0.7237991094589233,0.34065257531416,1,3894 704 308 750 627 263 2110 1255 3274 4495,0.72379911 0.23098384 0.015142072 0.006567202 0.0039452268 0.0028936658 0.0028260571 0.0023174551 0.0008116666 0.00052724959,0,2,D_C_43122,D,C,43122,chck_100M
28,5119,misfire:1018:3:the black hole at the heart of our galaxy is extremely massive - at least four m,1018,the black hole at the heart of our galaxy is extremely massive - at least four m,21703,13740,23,16,24,18,5119,21,44,0.07425883412361145,0.0018190458649769425,40.822958647363585,70,4166 192 561 195 6308 4674 5484 6411 903 690,0.1992573 0.10752119 0.051239483 0.050996464 0.049501061 0.018907242 0.016605131 0.016170539 0.012547019 0.012500654,0,1,D_C_43122,D,C,43122,chck_100M
26,3483,misfire:1019:0:there are a multitude of resources available but a great place to start may be b,1019,there are a multitude of resources available but a great place to start may be b,46375,13753,23,10,25,13,3483,24,40,0.0011513530043885112,0.03398077189922333,0.03388248530089532,6,2203 308 6698 959 3558 3483 2110 4517 1877 4495,0.21936382 0.13070063 0.098691888 0.052938174 0.042667191 0.033980772 0.021188227 0.020934965 0.020017687 0.019154347,0,0,D_C_43122,D,C,43122,chck_100M
