position,target,probe_id,pair_index,pair_id,sentence_id,doc_id,source_words,rewrite_words,source_token_len,rewrite_token_len,target_token_id,source_type_count,seq_len,source_mass,target_prob,source_to_target_mass_ratio,target_rank,top10_ids,top10_probs,top1_in_source,top10_source_hits,arm,arch,role,seed,checkpoint
30,3644,misfire:935:0:check out the magnificent church of ascension and then explore the church of all,935,check out the magnificent church of ascension and then explore the church of all,16335,12361,21,18,29,25,3644,24,56,0.8905878663063049,0.0002263461792608723,3934.6273447800045,59,8998 7399 8734 7412 14607 16279 6479 14875 3567 14275,0.890459 0.029566217 0.0048327795 0.0046683662 0.0041993121 0.0030581926 0.0025054971 0.0020084388 0.0018318915 0.0017674849,1,1,D_V_43122,D,V,43122,chck_80M
27,8400,misfire:936:0:each year lightning is also responsible for billions of dollars in damage to bui,936,each year lightning is also responsible for billions of dollars in damage to bui,37343,12529,21,14,26,20,8400,24,48,0.006496904883533716,0.00037748937029391527,17.210828687640106,489,4106 3478 4081 2076 3873 261 359 8232 1120 9300,0.0151792 0.014913317 0.011803763 0.011370257 0.010273112 0.010115521 0.0095780138 0.0094936574 0.0094244769 0.0087723639,0,0,D_V_43122,D,V,43122,chck_80M
35,12666,misfire:936:8:each year lightning is also responsible for billions of dollars in damage to bui,936,each year lightning is also responsible for billions of dollars in damage to bui,37343,12529,21,14,26,20,12666,24,48,0.009232444688677788,0.00021152576664462686,43.64690333064116,608,195 511 5733 6092 8241 533 2522 2657 6215 2368,0.12241222 0.015984477 0.015831599 0.015323616 0.015159857 0.014156979 0.011985803 0.010985558 0.010270598 0.010143922,0,0,D_V_43122,D,V,43122,chck_80M
39,830,misfire:937:7:dairy farmers (2010) many of the country's dairy farmers are already on the fron,937,dairy farmers (2010) many of the country's dairy farmers are already on the fron,23199,12957,21,11,31,18,830,27,51,0.02310469001531601,0.7589730620384216,0.030442042242266532,1,830 4856 903 195 718 2105 454 10115 13587 3483,0.75897306 0.09854947 0.020055288 0.016893676 0.012142682 0.010692737 0.0091804657 0.0075986385 0.006492645 0.0061352057,0,2,D_V_43122,D,V,43122,chck_80M
46,3870,misfire:937:14:dairy farmers (2010) many of the country's dairy farmers are already on the fron,937,dairy farmers (2010) many of the country's dairy farmers are already on the fron,23199,12957,21,11,31,18,3870,27,51,0.6357333660125732,0.00471345242112875,134.87637281810763,12,1208 6436 250 9172 1761 14625 231 765 6840 315,0.58520234 0.057948239 0.033942264 0.024135534 0.01939611 0.015065149 0.014850481 0.014845398 0.011575928 0.0075207278,1,3,D_V_43122,D,V,43122,chck_80M
39,4267,"misfire:938:10:suckers are particularly tricky to start because, unlike seedlings, they do not ",938,"suckers are particularly tricky to start because, unlike seedlings, they do not ",13446,12964,21,14,28,19,4267,27,49,0.8681226968765259,0.012068348936736584,71.93384127582874,3,328 3014 4267 706 374 331 4000 5027 1266 4534,0.86264884 0.041051779 0.012068349 0.010739771 0.0075922073 0.0052068825 0.0038098218 0.0037967572 0.0022801941 0.0021770964,1,2,D_V_43122,D,V,43122,chck_80M
44,409,"misfire:938:15:suckers are particularly tricky to start because, unlike seedlings, they do not ",938,"suckers are particularly tricky to start because, unlike seedlings, they do not ",13446,12964,21,14,28,19,409,27,49,0.31915515661239624,0.128858283162117,2.476791935919759,3,228 276 409 388 589 231 302 14416 462 419,0.30663219 0.20526047 0.12885828 0.095296092 0.045851156 0.019029304 0.016840501 0.015658572 0.012065783 0.011590336,1,1,D_V_43122,D,V,43122,chck_80M
33,4267,misfire:939:10:many terms used may be foreign to you and the medical people often will not have,939,many terms used may be foreign to you and the medical people often will not have,47524,13434,21,15,22,17,4267,21,41,0.7417164444923401,0.07824011147022247,9.48000239972346,2,328 4267 706 5298 331 3808 374 2735 3219 3014,0.73908341 0.078240111 0.047077332 0.026253607 0.0096311206 0.0059638503 0.0057479506 0.0052311937 0.0046115969 0.0041949046,1,1,D_V_43122,D,V,43122,chck_80M
37,4931,"misfire:940:0:chameleon populations are constantly under pressure on the island due to fires, ",940,"chameleon populations are constantly under pressure on the island due to fires, ",2099,13728,21,15,36,27,4931,32,65,0.0001987355062738061,0.0008526922320015728,0.23306827342299458,165,308 3558 12930 15443 4460 2203 16045 9315 7860 3483,0.12453589 0.05914944 0.044346243 0.032876 0.032233112 0.014436548 0.013077544 0.012555005 0.012547775 0.011733775,0,0,D_V_43122,D,V,43122,chck_80M
61,2147,"misfire:940:24:chameleon populations are constantly under pressure on the island due to fires, ",940,"chameleon populations are constantly under pressure on the island due to fires, ",2099,13728,21,15,36,27,2147,32,65,0.5784446597099304,0.08313287794589996,6.958073315907124,2,554 2147 3174 1252 6092 4779 3635 3430 9167 830,0.57157344 0.083132878 0.020331072 0.013797948 0.012490945 0.01053824 0.0087167919 0.0071689319 0.0058762762 0.0053929808,1,2,D_V_43122,D,V,43122,chck_80M
28,7737,"misfire:942:1:this also allows the administration to assess the effectiveness of the drills, a",942,"this also allows the administration to assess the effectiveness of the drills, a",52098,14575,21,13,26,16,7737,22,44,0.0936698168516159,0.6887281537055969,0.1360040479652817,1,7737 5666 7339 1808 4304 3546 606 5162 721 1550,0.68872815 0.17639773 0.093432151 0.011156017 0.0070145987 0.0048235282 0.0021852974 0.0021545694 0.0012244165 0.00065875857,0,1,D_V_43122,D,V,43122,chck_80M
37,3716,"misfire:942:10:this also allows the administration to assess the effectiveness of the drills, a",942,"this also allows the administration to assess the effectiveness of the drills, a",52098,14575,21,13,26,16,3716,22,44,0.27411088347435,0.005717156454920769,47.94531785787009,21,12308 1510 378 1540 394 7426 1129 357 895 1576,0.2680991 0.10233547 0.068712644 0.018007727 0.017633425 0.014100162 0.01360995 0.012362679 0.011382009 0.010680739,1,1,D_V_43122,D,V,43122,chck_80M
29,9730,"misfire:943:0:in general, organic carbon compounds are a result of decomposition processes fro",943,"in general, organic carbon compounds are a result of decomposition processes fro",35074,15332,21,11,28,17,9730,27,47,0.001604168675839901,0.0004604212299454957,3.4841327278279524,394,3804 287 2301 9886 327 329 362 16187 5144 13228,0.019024445 0.018495465 0.015281441 0.014908923 0.01468537 0.014477922 0.013237894 0.013024359 0.010625763 0.0094878292,0,0,D_V_43122,D,V,43122,chck_80M
38,3956,"misfire:943:9:in general, organic carbon compounds are a result of decomposition processes fro",943,"in general, organic carbon compounds are a result of decomposition processes fro",35074,15332,21,11,28,17,3956,27,47,0.556502103805542,2.1609866962535307e-06,257522.22573620704,1830,388 228 1122 213 276 250 589 412 231 14416,0.32823297 0.22205117 0.10593676 0.095014282 0.0547105 0.033620123 0.018664012 0.01653379 0.015369357 0.0089156535,1,2,D_V_43122,D,V,43122,chck_80M
27,542,"misfire:944:1:the climate of peru is divided into two seasons, the dry and rainy, although bot",944,"the climate of peru is divided into two seasons, the dry and rainy, although bot",12005,15449,21,12,25,16,542,24,43,0.0238130372017622,0.08859621733427048,0.26878164687230865,3,12454 4424 542 2720 6663 6556 7207 3616 5586 5072,0.1148937 0.1035768 0.088596217 0.079219177 0.037333582 0.016956214 0.016124817 0.013593876 0.011983952 0.011844346,0,1,D_V_43122,D,V,43122,chck_80M
36,1172,"misfire:944:10:the climate of peru is divided into two seasons, the dry and rainy, although bot",944,"the climate of peru is divided into two seasons, the dry and rainy, although bot",12005,15449,21,12,25,16,1172,24,43,0.5486822128295898,0.15375494956970215,3.5685499189790586,2,3868 1172 389 1141 8647 223 875 684 310 4021,0.52978039 0.15375495 0.098835133 0.094975159 0.035589639 0.018858789 0.011779995 0.0079581505 0.0059887599 0.0052925823,1,2,D_V_43122,D,V,43122,chck_80M
47,2169,"misfire:945:18:robert murray, a pediatrician and professor of human nutrition at the ohio state",945,"robert murray, a pediatrician and professor of human nutrition at the ohio state",50690,1574,21,13,28,22,2169,25,52,0.9534388184547424,7.416230346279917e-06,128561.11176926973,481,228 276 231 4643 388 7784 302 250 1733 11111,0.95245594 0.0071891504 0.0021507782 0.0017817949 0.0016334258 0.0015961233 0.0015948085 0.0012938108 0.0010849512 0.0010180109,1,1,D_V_43122,D,V,43122,chck_80M
29,7650,"misfire:946:0:in addition to coming from carbon-polluting fossil fuels, up to two thirds of th",946,"in addition to coming from carbon-polluting fossil fuels, up to two thirds of th",45033,1700,21,16,28,20,7650,27,50,0.026689577847719193,0.05797940865159035,0.4603285626471651,2,14275 7650 920 1788 14607 2390 7803 1203 565 10902,0.20608738 0.057979409 0.049962215 0.039507277 0.031800773 0.029523315 0.026888693 0.025483476 0.024740003 0.024065245,0,1,D_V_43122,D,V,43122,chck_80M
27,14275,misfire:947:0:encoding information in the form of light pulses rather than as electric pulses ,947,encoding information in the form of light pulses rather than as electric pulses ,16399,1923,21,14,26,17,14275,24,45,0.000233395941904746,0.0309063121676445,0.007551724082729152,2,308 14275 8400 5600 14607 2997 15813 3558 3804 4460,0.065650232 0.030906312 0.028148836 0.02695537 0.024244811 0.023919677 0.022041259 0.020086927 0.019025395 0.018287856,0,0,D_V_43122,D,V,43122,chck_80M
36,7737,misfire:947:9:encoding information in the form of light pulses rather than as electric pulses ,947,encoding information in the form of light pulses rather than as electric pulses ,16399,1923,21,14,26,17,7737,24,45,0.09169869124889374,0.6334419250488281,0.14476258615472168,1,7737 7339 5162 606 276 223 7506 5666 8043 1808,0.63344193 0.0874779 0.031740006 0.025194982 0.023901993 0.011032398 0.010860818 0.01073916 0.010390204 0.0089962706,0,1,D_V_43122,D,V,43122,chck_80M
32,11302,"misfire:949:0:for basal cell carcinoma and squamous cell carcinoma, researchers are studying g",949,"for basal cell carcinoma and squamous cell carcinoma, researchers are studying g",52899,2683,21,13,31,19,11302,26,52,0.03601039946079254,0.9400272965431213,0.03830782318047363,1,11302 7002 13715 5368 10544 4245 3274 7726 4832 6990,0.9400273 0.035997178 0.0087403432 0.003507768 0.0020114179 0.0019088526 0.00050323631 0.00050178956 0.00047486558 0.00040503679,0,1,D_V_43122,D,V,43122,chck_80M
33,2716,"misfire:949:1:for basal cell carcinoma and squamous cell carcinoma, researchers are studying g",949,"for basal cell carcinoma and squamous cell carcinoma, researchers are studying g",52899,2683,21,13,31,19,2716,26,52,0.14205412566661835,0.15285082161426544,0.9293644886326248,1,2716 9151 2736 889 4709 469 1573 10807 11828 4766,0.15285082 0.13908283 0.070387289 0.038479738 0.034156345 0.028488902 0.027301393 0.02722423 0.018195914 0.015243761,0,1,D_V_43122,D,V,43122,chck_80M
24,4631,"misfire:951:0:furthermore, the wind energy system is also best for those who wish to reduce th",951,"furthermore, the wind energy system is also best for those who wish to reduce th",21016,2864,21,10,23,11,4631,22,36,0.1653883159160614,0.03199184313416481,5.169702640215796,6,1378 5808 10029 7412 5173 4631 16045 15324 13564 2248,0.16505969 0.062441122 0.045934927 0.041765202 0.035478231 0.031991843 0.021325434 0.019803129 0.015145579 0.01508259,1,1,D_V_43122,D,V,43122,chck_80M
33,1045,"misfire:951:9:furthermore, the wind energy system is also best for those who wish to reduce th",951,"furthermore, the wind energy system is also best for those who wish to reduce th",21016,2864,21,10,23,11,1045,22,36,0.09074036777019501,0.023213861510157585,3.908887271102662,6,3665 5688 3779 12045 14395 1045 6315 3602 5162 3880,0.073761895 0.066116773 0.043644164 0.029602205 0.024682837 0.023213862 0.021074006 0.01366247 0.01363044 0.012442348,1,1,D_V_43122,D,V,43122,chck_80M
47,2606,misfire:953:18:a new study published in the journal of nutrition suggests that sulforaphane may,953,a new study published in the journal of nutrition suggests that sulforaphane may,20850,3024,21,14,28,21,2606,26,51,0.8924599885940552,0.047075748443603516,18.957956444669538,2,4850 2606 223 388 3700 8319 213 14353 9392 419,0.89053667 0.047075748 0.010682629 0.0045729554 0.0030936264 0.0019474893 0.0015354938 0.0014917729 0.0012421694 0.0010196541,1,1,D_V_43122,D,V,43122,chck_80M
41,5039,"misfire:954:11:via this method, they say, the cells do not differentiate into specific cell typ",954,"via this method, they say, the cells do not differentiate into specific cell typ",28643,3164,21,12,29,15,5039,27,46,0.48327919840812683,0.07949953526258469,6.079019164223658,3,223 419 5039 305 4021 192 302 2435 15484 6551,0.4246152 0.13486966 0.079499535 0.042774007 0.023606939 0.023174152 0.014345832 0.011214946 0.011143473 0.0081315953,1,2,D_V_43122,D,V,43122,chck_80M
43,5377,"misfire:954:13:via this method, they say, the cells do not differentiate into specific cell typ",954,"via this method, they say, the cells do not differentiate into specific cell typ",28643,3164,21,12,29,15,5377,27,46,0.8537581562995911,0.1009504571557045,8.457199505127223,2,2403 5377 5403 1672 1045 4990 5249 3880 2965 5468,0.85366803 0.10095046 0.0038041701 0.0029844355 0.0017595933 0.0014180929 0.0012294067 0.0011364549 0.00075196434 0.00065852859,1,1,D_V_43122,D,V,43122,chck_80M
39,1941,"misfire:955:10:the other is not a book at all, but an 18th century certificate presented to an ",955,"the other is not a book at all, but an 18th century certificate presented to an ",19724,3252,21,15,28,21,1941,27,51,0.1962917000055313,0.053525324910879135,3.6672677901976565,3,6839 5861 1941 3819 9052 10857 3218 9125 8908 1682,0.19382067 0.19235104 0.053525325 0.040837634 0.03779408 0.033440873 0.027851239 0.02256497 0.014628598 0.014434407,1,1,D_V_43122,D,V,43122,chck_80M
37,4686,misfire:956:6:alan hypothesized that because climate change will result in shellfish having we,956,alan hypothesized that because climate change will result in shellfish having we,41599,357,21,13,30,22,4686,28,54,0.14084303379058838,6.153843969514128e-06,22887.00111480216,3630,508 9422 360 3459 1752 213 4086 690 2388 10534,0.1215627 0.058692962 0.057071276 0.052916113 0.021268517 0.013954462 0.012546224 0.01244685 0.0092465561 0.0084263142,1,1,D_V_43122,D,V,43122,chck_80M
43,352,misfire:956:12:alan hypothesized that because climate change will result in shellfish having we,956,alan hypothesized that because climate change will result in shellfish having we,41599,357,21,13,30,22,352,28,54,0.8497443795204163,0.0059845587238669395,141.9894797141119,8,718 389 223 520 523 195 1172 352 2203 823,0.84904963 0.028203202 0.020678956 0.015906539 0.010276333 0.0061747762 0.0059910798 0.0059845587 0.0053089522 0.0029201002,1,1,D_V_43122,D,V,43122,chck_80M
28,3804,"misfire:957:0:if the concentration of perchlorate was high enough, the water could have remain",957,"if the concentration of perchlorate was high enough, the water could have remain",8280,3926,21,10,27,14,3804,25,43,0.009006810374557972,0.009308737702667713,0.9675651696552569,17,308 5808 10804 12085 15663 10412 750 4384 4140 688,0.17148459 0.10927389 0.027822185 0.023371743 0.022400934 0.018898986 0.01853654 0.01796174 0.013210993 0.012873616,0,0,D_V_43122,D,V,43122,chck_80M
34,1004,"misfire:957:6:if the concentration of perchlorate was high enough, the water could have remain",957,"if the concentration of perchlorate was high enough, the water could have remain",8280,3926,21,10,27,14,1004,25,43,0.034119345247745514,0.015143164433538914,2.253118586771624,12,5008 2313 2768 3247 1266 6177 259 1869 328 1320,0.071626641 0.052236121 0.043131582 0.041365899 0.04084504 0.037789933 0.024325667 0.024251081 0.024059419 0.023378799,0,1,D_V_43122,D,V,43122,chck_80M
