sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,input_form,add_special_tokens,n_target_tokens,n_masked,target_truncated_right,input_content_len,min_masked_input_edge_distance,mean_masked_input_edge_distance,min_masked_target_edge_distance,mean_masked_target_edge_distance,masked_target_edge_bins,loss,endpoint,endpoint_path,description
r0629_s00,childes,920000629,629,13,160,758,826,isolation,no_special,False,21,5,False,21,1,4.4,1,4.4,4-7;8-15;4-7;2-3;1,5.237318515777588,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0639_s06,childes,920000639,639,10,160,703,745,isolation,no_special,False,14,2,False,14,3,4.0,3,4.0,4-7;2-3,3.628000497817993,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0646_s05,childes,920000646,646,8,160,570,609,isolation,no_special,False,17,2,False,17,6,6.5,6,6.5,4-7;4-7,6.374194145202637,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0646_s07,childes,920000646,646,16,160,767,840,isolation,no_special,False,28,2,False,28,3,7.0,3,7.0,8-15;2-3,3.938767194747925,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0656_s04,childes,920000656,656,10,160,343,395,isolation,no_special,False,17,4,False,17,0,3.75,0,3.75,0_edge_token;4-7;4-7;4-7,3.276195526123047,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0671_s01,childes,920000671,671,11,160,66,122,isolation,no_special,False,19,3,False,19,3,5.0,3,5.0,2-3;4-7;4-7,5.08622407913208,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0686_s02,childes,920000686,686,12,160,345,398,isolation,no_special,False,16,2,False,16,5,5.5,5,5.5,4-7;4-7,0.8504392504692078,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0688_s02,childes,920000688,688,10,160,325,382,isolation,no_special,False,19,2,False,19,1,2.0,1,2.0,1;2-3,1.4642276763916016,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0702_s00,childes,920000702,702,10,160,304,357,isolation,no_special,False,24,3,False,24,1,4.0,1,4.0,4-7;4-7;1,4.544506549835205,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0706_s00,childes,920000706,706,8,160,683,728,isolation,no_special,False,16,2,False,16,0,2.5,0,2.5,4-7;0_edge_token,6.740751266479492,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0711_s02,childes,920000711,711,10,160,395,454,isolation,no_special,False,18,1,False,18,8,8.0,8,8.0,8-15,0.06840486824512482,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0714_s01,childes,920000714,714,11,160,245,292,isolation,no_special,False,16,3,False,16,2,3.6666666666666665,2,3.6666666666666665,2-3;4-7;4-7,5.0774688720703125,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0728_s06,childes,920000728,728,16,160,687,769,isolation,no_special,False,27,8,False,27,0,6.625,0,6.625,1;4-7;8-15;8-15;8-15;4-7;4-7;0_edge_token,5.244996070861816,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0731_s00,childes,920000731,731,10,160,98,155,isolation,no_special,False,22,5,False,22,3,5.6,3,5.6,2-3;8-15;8-15;4-7;2-3,8.762704849243164,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0748_s02,childes,920000748,748,8,160,274,310,isolation,no_special,False,11,1,False,11,3,3.0,3,3.0,2-3,6.8227057456970215,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0749_s03,childes,920000749,749,8,160,597,638,isolation,no_special,False,11,1,False,11,0,0.0,0,0.0,0_edge_token,0.13871461153030396,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0759_s00,childes,920000759,759,9,160,50,86,isolation,no_special,False,12,4,False,12,0,2.75,0,2.75,0_edge_token;2-3;4-7;4-7,0.7780798673629761,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0764_s02,childes,920000764,764,8,160,388,424,isolation,no_special,False,11,1,False,11,1,1.0,1,1.0,1,8.722906112670898,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0773_s04,childes,920000773,773,11,160,724,778,isolation,no_special,False,14,2,False,14,6,6.0,6,6.0,4-7;4-7,2.9516639709472656,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0789_s06,childes,920000789,789,10,160,451,493,isolation,no_special,False,13,2,False,13,0,1.0,0,1.0,2-3;0_edge_token,2.8392789363861084,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0790_s02,childes,920000790,790,12,160,502,567,isolation,no_special,False,16,3,False,16,1,3.0,1,3.0,1;4-7;2-3,6.064355850219727,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0797_s03,childes,920000797,797,13,160,330,386,isolation,no_special,False,18,5,False,18,3,4.2,3,4.2,2-3;4-7;4-7;4-7;2-3,1.8023173809051514,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0797_s04,childes,920000797,797,10,160,399,450,isolation,no_special,False,13,1,False,13,4,4.0,4,4.0,4-7,6.332098007202148,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0802_s04,childes,920000802,802,13,160,259,318,isolation,no_special,False,17,1,False,17,1,1.0,1,1.0,1,3.113464593887329,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0802_s09,childes,920000802,802,9,160,743,786,isolation,no_special,False,12,3,False,12,2,2.6666666666666665,2,2.6666666666666665,2-3;2-3;2-3,2.879394292831421,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0818_s02,childes,920000818,818,8,160,476,516,isolation,no_special,False,12,3,False,12,1,2.6666666666666665,1,2.6666666666666665,4-7;2-3;1,3.8042962551116943,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0823_s08,childes,920000823,823,20,160,714,810,isolation,no_special,False,24,3,False,24,2,7.0,2,7.0,2-3;8-15;8-15,1.440078854560852,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0826_s03,childes,920000826,826,10,160,732,775,isolation,no_special,False,13,4,False,13,3,4.5,3,4.5,4-7;4-7;4-7;2-3,2.889364242553711,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0833_s04,childes,920000833,833,8,160,639,679,isolation,no_special,False,12,1,False,12,4,4.0,4,4.0,4-7,0.9042661190032959,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0857_s01,childes,920000857,857,9,160,206,245,isolation,no_special,False,12,3,False,12,0,2.3333333333333335,0,2.3333333333333335,4-7;2-3;0_edge_token,4.324652194976807,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0891_s03,childes,920000891,891,8,160,226,268,isolation,no_special,False,12,4,False,12,0,2.25,0,2.25,0_edge_token;4-7;4-7;0_edge_token,2.1409339904785156,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0893_s01,childes,920000893,893,9,160,290,336,isolation,no_special,False,14,2,False,14,1,3.0,1,3.0,4-7;1,4.715488433837891,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0898_s06,childes,920000898,898,8,160,690,725,isolation,no_special,False,11,1,False,11,0,0.0,0,0.0,0_edge_token,0.001117082079872489,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0906_s05,childes,920000906,906,20,160,380,478,isolation,no_special,False,29,5,False,29,3,6.6,3,6.6,2-3;8-15;8-15;4-7;4-7,4.895329475402832,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0912_s01,childes,920000912,912,9,160,556,588,isolation,no_special,False,12,1,False,12,3,3.0,3,3.0,2-3,6.625216007232666,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0915_s00,childes,920000915,915,12,160,30,86,isolation,no_special,False,16,1,False,16,2,2.0,2,2.0,2-3,3.9565768241882324,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0928_s04,childes,920000928,928,8,160,838,882,isolation,no_special,False,13,3,False,13,0,0.6666666666666666,0,0.6666666666666666,1;1;0_edge_token,6.951646327972412,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0939_s00,childes,920000939,939,9,160,116,157,isolation,no_special,False,12,1,False,12,0,0.0,0,0.0,0_edge_token,1.5675132274627686,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0942_s01,childes,920000942,942,8,160,601,643,isolation,no_special,False,14,2,False,14,4,4.5,4,4.5,4-7;4-7,5.447362422943115,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
r0948_s00,childes,920000948,948,8,160,485,530,isolation,no_special,False,12,1,False,12,5,5.0,5,5.0,4-7,1.1609433889389038,coherent_special_98097_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/coherent_unsplit_special/seed98097/alpha_0.75,"exact coherent suffix trained through research trainer with special tokens, seed98097 alpha0.75"
