set,pair_id,source,example_id,present,original_words,rewrite_words,pair_words,replacement_count_dose21,replacement_count_dose25
dose25_superset,dose56_rw2s0_024278,simple_wiki,55152,True,21,21,42,1,3
dose25_superset,dose56_rw_024807,childes,17351,True,15,18,33,0,0
dose25_superset,dose56_rw2s1_012887,bnc_spoken,1310,False,25,22,47,0,0
dose25_superset,dose56_rw2s1_000424,simple_wiki,60047,True,20,28,48,0,0
dose25_superset,dose56_rw2s1_029798,gutenberg,27478,True,44,42,86,0,0
dose25_superset,dose56_rw_032338,childes,10697,True,12,14,26,1,1
dose25_superset,dose56_rw2s1_024390,gutenberg,30225,True,34,33,67,1,1
dose25_superset,dose56_rw_037531,childes,9157,True,25,23,48,3,4
dose25_superset,dose56_rw2s1_027645,bnc_spoken,1503,False,33,34,67,0,0
dose25_superset,dose56_rw2s0_030331,simple_wiki,53173,True,25,24,49,1,2
dose25_superset,dose56_rw2s0_002615,simple_wiki,57480,True,22,21,43,0,0
dose25_superset,dose56_rw2s1_031667,gutenberg,37794,False,34,33,67,0,0
dose25_superset,dose56_rw2s1_032130,gutenberg,34481,False,25,23,48,0,0
dose25_superset,dose56_rw_018322,childes,4994,True,15,11,26,0,2
dose25_superset,dose56_rw2s0_007047,gutenberg,33771,True,23,20,43,1,1
dose25_superset,dose56_rw_041551,childes,16600,False,19,16,35,0,0
dose25_superset,dose56_rw2s1_029119,childes,7771,True,20,18,38,0,0
dose25_superset,dose56_rw2s1_017308,simple_wiki,55967,True,38,32,70,0,1
dose25_superset,dose56_rw2s1_013710,bnc_spoken,1367,False,25,25,50,0,0
dose25_superset,dose56_rw2s1_004012,gutenberg,31270,True,26,25,51,0,2
dose25_superset,dose56_rw2s0_016168,simple_wiki,59267,True,18,21,39,1,2
dose25_superset,dose56_rw2s0_015820,gutenberg,27494,True,18,22,40,0,0
dose25_superset,dose56_rw2s1_019625,open_subtitles,51087,True,22,22,44,1,1
dose25_superset,dose56_rw2s0_018460,gutenberg,30292,False,46,45,91,0,0
dose25_superset,dose56_rw_039483,childes,22479,True,14,15,29,0,1
dose25_superset,dose56_rw_041673,childes,18170,True,13,14,27,1,2
dose25_superset,dose56_rw2s1_029929,gutenberg,33212,False,20,19,39,0,0
dose25_superset,dose56_rw2s1_029472,gutenberg,35675,True,36,45,81,0,0
dose25_superset,dose56_rw2s1_026161,gutenberg,33423,True,23,25,48,0,0
dose25_superset,dose56_rw2s1_028316,open_subtitles,44242,True,21,21,42,1,2
dose25_superset,dose56_rw2s1_002139,gutenberg,32493,False,25,23,48,0,0
dose25_superset,dose56_rw_031286,childes,10827,True,13,13,26,1,1
dose25_superset,dose56_rw2s1_032619,childes,17084,True,18,21,39,0,1
dose25_superset,dose56_rw2s0_003390,gutenberg,36910,True,22,18,40,0,1
dose25_superset,dose56_rw2s1_012990,gutenberg,38282,True,22,24,46,1,3
dose25_superset,dose56_rw_037047,childes,17800,False,13,15,28,0,0
dose25_superset,dose56_rw2s0_014790,simple_wiki,60341,False,18,16,34,0,0
dose25_superset,dose56_rw_006473,childes,19512,True,14,14,28,0,1
dose25_superset,dose56_rw2s0_029312,gutenberg,35312,True,30,25,55,0,1
dose25_superset,dose56_rw2s0_010973,bnc_spoken,657,True,20,20,40,1,1
dose25_superset,dose56_rw2s1_000978,simple_wiki,58732,True,37,30,67,0,0
dose25_superset,dose56_rw2s1_028070,gutenberg,34581,False,31,25,56,0,0
dose25_superset,dose56_rw2s1_005816,switchboard,62460,True,25,22,47,4,5
dose25_superset,dose56_rw_043892,childes,20745,True,17,15,32,0,0
dose25_superset,dose56_rw2s0_026619,bnc_spoken,2830,True,18,18,36,0,1
dose25_superset,dose56_rw_042312,childes,18539,True,14,12,26,0,1
dose25_superset,dose56_rw2s0_000081,gutenberg,37294,False,26,24,50,0,0
dose25_superset,dose56_rw_035645,childes,19304,False,12,12,24,0,0
dose25_superset,dose56_rw_031370,bnc_spoken,4328,True,38,36,74,1,1
dose25_superset,dose56_rw2s1_015521,gutenberg,36791,True,18,19,37,3,4
dose25_superset,dose56_rw_044765,childes,8931,True,12,13,25,0,1
dose25_superset,dose56_rw2s1_015856,bnc_spoken,4241,True,19,13,32,1,2
dose25_superset,dose56_rw2s0_027039,gutenberg,26249,False,18,18,36,0,0
dose25_superset,dose56_rw_020985,gutenberg,36252,True,31,35,66,1,2
dose25_superset,dose56_rw2s0_015635,bnc_spoken,4151,True,19,15,34,0,0
dose25_superset,dose56_rw2s0_001324,gutenberg,30040,True,24,22,46,1,1
dose25_superset,dose56_rw_008462,bnc_spoken,3567,True,15,16,31,2,2
dose25_superset,dose56_rw2s1_019507,gutenberg,30739,True,22,20,42,1,1
dose25_superset,dose56_rw2s0_011119,gutenberg,30853,True,25,23,48,0,0
dose25_superset,dose56_rw_024154,childes,16653,True,12,10,22,0,1
dose25_superset,dose56_rw2s0_010792,gutenberg,37866,False,26,28,54,0,0
dose25_superset,dose56_rw2s1_009132,gutenberg,24014,True,33,29,62,1,2
dose25_superset,dose56_rw2s0_018357,gutenberg,38278,False,26,26,52,0,0
dose25_superset,dose56_rw2s1_022121,gutenberg,28174,False,19,15,34,0,0
dose25_superset,dose56_rw2s1_022553,bnc_spoken,2782,True,19,21,40,0,0
dose25_superset,dose56_rw2s0_010620,simple_wiki,56396,False,20,25,45,0,0
dose25_superset,dose56_rw2s1_001048,simple_wiki,60984,True,40,40,80,1,1
dose25_superset,dose56_rw2s0_018730,gutenberg,33004,False,19,18,37,0,0
dose25_superset,dose56_rw_010543,childes,21077,True,13,13,26,0,0
dose25_superset,dose56_rw2s0_016518,simple_wiki,59958,True,23,23,46,0,1
dose25_superset,dose56_rw2s0_022998,open_subtitles,46404,True,22,18,40,1,2
dose25_superset,dose56_rw2s0_009366,simple_wiki,58578,True,19,17,36,0,1
dose25_superset,dose56_rw2s1_027505,gutenberg,34090,False,22,22,44,0,0
dose25_superset,dose56_rw2s1_010016,gutenberg,25258,True,25,24,49,1,2
dose25_superset,dose56_rw2s0_027501,gutenberg,33184,True,22,21,43,0,0
dose25_superset,dose56_rw2s0_024356,gutenberg,29278,True,39,33,72,0,0
dose25_superset,dose56_rw2s0_012558,simple_wiki,52932,True,40,37,77,1,1
dose25_superset,dose56_rw_014969,gutenberg,31838,False,24,27,51,0,0
dose25_superset,dose56_rw_028545,simple_wiki,57941,True,12,15,27,0,0
dose25_superset,dose56_rw2s1_005470,childes,15757,True,34,31,65,2,3
dose25_superset,dose56_rw2s0_005538,bnc_spoken,991,True,35,29,64,0,1
dose25_superset,dose56_rw2s0_030525,simple_wiki,60637,True,18,16,34,1,2
dose25_superset,dose56_rw2s0_000753,gutenberg,34499,True,24,24,48,0,0
dose25_superset,dose56_rw_000704,childes,17017,True,14,11,25,1,1
dose25_superset,dose56_rw2s1_009722,gutenberg,27960,True,35,32,67,1,2
dose25_superset,dose56_rw_035359,open_subtitles,50953,True,15,13,28,1,1
dose25_superset,dose56_rw_032728,open_subtitles,39030,True,13,16,29,2,3
dose25_superset,dose56_rw2s0_015817,childes,6040,True,22,23,45,0,0
dose25_superset,dose56_rw2s0_014769,childes,14239,True,29,31,60,1,2
dose25_superset,dose56_rw2s0_008299,gutenberg,27470,True,18,17,35,1,1
dose25_superset,dose56_rw2s0_008757,gutenberg,31907,False,25,27,52,0,0
dose25_superset,dose56_rw_031501,childes,20621,True,12,9,21,1,1
dose25_superset,dose56_rw2s1_030040,simple_wiki,58687,True,25,26,51,0,2
dose25_superset,dose56_rw2s1_015191,gutenberg,30060,False,24,25,49,0,0
dose25_superset,dose56_rw_010727,childes,17166,True,12,14,26,0,0
dose25_superset,dose56_rw2s1_031724,bnc_spoken,2836,True,18,15,33,1,2
dose25_superset,dose56_rw2s1_020140,bnc_spoken,4572,False,33,37,70,0,0
dose25_superset,dose56_rw2s1_011398,gutenberg,34544,True,21,19,40,1,1
dose25_superset,dose56_rw2s0_008452,gutenberg,23346,True,22,23,45,0,1
dose25_superset,dose56_rw_034788,childes,19199,True,16,16,32,1,1
dose25_superset,dose56_rw2s1_000201,bnc_spoken,430,True,19,16,35,0,2
dose25_superset,dose56_rw2s0_001869,switchboard,62463,True,21,22,43,0,0
dose25_superset,dose56_rw2s1_029562,gutenberg,36589,False,21,23,44,0,0
dose25_superset,dose56_rw2s1_030374,gutenberg,30562,True,32,26,58,0,0
dose25_superset,dose56_rw_009717,open_subtitles,40652,True,13,16,29,0,0
dose25_superset,dose56_rw2s1_012266,gutenberg,25273,True,39,41,80,0,0
dose25_superset,dose56_rw_007563,childes,12288,True,17,15,32,0,1
dose25_superset,dose56_rw_013134,childes,18683,True,13,14,27,1,2
dose25_superset,dose56_rw2s0_009243,gutenberg,28401,True,20,22,42,0,0
dose25_superset,dose56_rw2s1_002006,gutenberg,37367,False,29,27,56,0,0
dose25_superset,dose56_rw2s1_031371,gutenberg,30205,True,46,45,91,0,1
dose25_superset,dose56_rw2s0_012613,gutenberg,37646,True,42,40,82,0,1
dose25_superset,dose56_rw2s1_029578,gutenberg,24346,False,36,35,71,0,0
dose25_superset,dose56_rw_010513,open_subtitles,51241,False,13,17,30,0,0
dose25_superset,dose56_rw2s0_004636,switchboard,62362,True,32,30,62,0,1
dose25_superset,dose56_rw2s0_024683,gutenberg,34124,True,31,29,60,0,0
dose25_superset,dose56_rw2s1_012128,gutenberg,30468,True,23,25,48,1,1
dose25_superset,dose56_rw2s1_010833,childes,22130,True,20,16,36,0,5
dose25_superset,dose56_rw2s1_027400,bnc_spoken,822,True,19,15,34,1,1
dose25_superset,dose56_rw2s0_008032,simple_wiki,60267,True,19,20,39,0,0
dose25_superset,dose56_rw2s0_005694,childes,13527,True,26,24,50,0,0
dose25_superset,dose56_rw_039131,childes,16505,True,25,22,47,0,2
dose25_superset,dose56_rw2s0_010502,bnc_spoken,3754,False,20,15,35,0,0
dose25_superset,dose56_rw2s0_019332,gutenberg,23588,True,21,18,39,1,2
dose25_superset,dose56_rw_042258,childes,19082,True,14,12,26,0,1
dose25_superset,dose56_rw2s0_027929,gutenberg,36497,True,31,28,59,0,2
dose25_superset,dose56_rw2s1_003399,gutenberg,35378,True,24,23,47,0,0
dose25_superset,dose56_rw2s1_019059,bnc_spoken,3668,True,22,16,38,0,0
dose25_superset,dose56_rw2s1_016808,gutenberg,24952,True,19,19,38,0,1
dose25_superset,dose56_rw2s0_003053,gutenberg,34423,True,25,28,53,0,2
dose25_superset,dose56_rw2s0_008726,gutenberg,36650,True,18,17,35,0,0
dose25_superset,dose56_rw_001081,childes,9674,False,18,15,33,0,0
dose25_superset,dose56_rw2s0_028226,bnc_spoken,1945,False,24,15,39,0,0
dose25_superset,dose56_rw_027675,childes,19402,False,15,17,32,0,0
dose25_superset,dose56_rw2s1_026311,gutenberg,35826,True,22,21,43,1,2
dose25_superset,dose56_rw_039251,childes,5969,True,14,14,28,3,3
dose25_superset,dose56_rw2s0_020464,gutenberg,26907,False,30,32,62,0,0
dose25_superset,dose56_rw_013715,childes,12828,True,16,18,34,2,2
dose25_superset,dose56_rw2s0_016673,gutenberg,22883,True,25,28,53,1,1
dose25_superset,dose56_rw2s0_022589,simple_wiki,59519,False,21,23,44,0,0
dose25_superset,dose56_rw2s1_018591,childes,14413,True,18,15,33,0,1
dose25_superset,dose56_rw2s0_023187,gutenberg,26929,True,29,24,53,1,1
dose25_superset,dose56_rw2s0_020416,gutenberg,22734,True,20,22,42,0,0
dose25_superset,dose56_rw2s0_020738,gutenberg,37666,True,29,32,61,0,1
dose25_superset,dose56_rw_031290,gutenberg,36359,True,32,26,58,2,3
dose25_superset,dose56_rw2s1_015252,simple_wiki,55991,True,32,27,59,0,1
dose25_superset,dose56_rw2s1_008014,simple_wiki,57581,True,26,21,47,0,1
dose25_superset,dose56_rw2s0_016266,gutenberg,35430,True,21,20,41,0,0
dose25_superset,dose56_rw2s0_001551,childes,18027,True,23,25,48,2,2
dose25_superset,dose56_rw2s1_006544,gutenberg,35078,True,18,20,38,1,1
dose25_superset,dose56_rw2s1_012652,gutenberg,32972,True,21,19,40,0,2
dose25_superset,dose56_rw2s0_025911,simple_wiki,52977,True,18,16,34,1,2
dose25_superset,dose56_rw2s0_007445,gutenberg,32033,False,18,18,36,0,0
dose25_superset,dose56_rw2s1_014794,gutenberg,34067,False,33,33,66,0,0
dose25_superset,dose56_rw2s1_016883,simple_wiki,55542,True,18,21,39,1,1
dose25_superset,dose56_rw2s1_006785,gutenberg,26751,True,30,32,62,1,3
dose25_superset,dose56_rw2s0_001598,gutenberg,27281,True,47,50,97,1,2
dose25_superset,dose56_rw2s1_002591,open_subtitles,45226,True,22,26,48,0,2
dose25_superset,dose56_rw2s0_016935,gutenberg,36696,True,47,42,89,0,0
dose25_superset,dose56_rw2s0_024776,gutenberg,35836,True,24,23,47,0,0
dose25_superset,dose56_rw2s1_016022,simple_wiki,60267,True,46,43,89,0,0
dose25_superset,dose56_rw2s0_029324,gutenberg,26015,True,38,40,78,0,0
dose25_superset,dose56_rw2s0_029991,gutenberg,31795,False,28,26,54,0,0
dose25_superset,dose56_rw_013010,gutenberg,36709,True,27,24,51,1,1
dose25_superset,dose56_rw2s1_022755,gutenberg,34576,True,32,25,57,3,3
dose25_superset,dose56_rw2s0_031295,simple_wiki,59129,True,18,13,31,0,0
dose25_superset,dose56_rw_037451,childes,19726,True,16,11,27,0,1
dose25_superset,dose56_rw2s0_027547,gutenberg,31224,False,20,19,39,0,0
dose25_superset,dose56_rw2s0_013609,gutenberg,24234,True,19,18,37,2,2
dose25_superset,dose56_rw_033113,childes,17523,True,15,17,32,1,2
dose25_superset,dose56_rw_013061,simple_wiki,58019,True,14,14,28,0,0
dose25_superset,dose56_rw_019283,childes,9599,True,23,23,46,0,2
dose25_superset,dose56_rw2s0_002458,simple_wiki,58002,True,29,37,66,0,0
dose25_superset,dose56_rw_035446,childes,9127,True,17,18,35,2,2
dose25_superset,dose56_rw2s0_024479,simple_wiki,59651,True,24,29,53,1,3
dose25_superset,dose56_rw_025149,childes,13013,False,12,9,21,0,0
dose25_superset,dose56_rw2s0_032143,gutenberg,34123,True,19,20,39,0,2
dose25_superset,dose56_rw2s1_026330,gutenberg,24003,True,37,39,76,0,1
dose25_superset,dose56_rw2s1_005934,childes,9628,True,22,27,49,1,1
dose25_superset,dose56_rw2s0_016691,bnc_spoken,1098,True,35,33,68,2,2
dose25_superset,dose56_rw2s0_008835,gutenberg,22866,True,19,19,38,0,0
dose25_superset,dose56_rw2s1_012101,gutenberg,32668,True,33,31,64,0,0
dose25_superset,dose56_rw2s0_002811,childes,14198,False,31,23,54,0,0
dose25_superset,dose56_rw_036681,open_subtitles,49286,True,25,22,47,0,0
dose25_superset,dose56_rw2s1_019402,bnc_spoken,2140,True,51,43,94,2,3
dose25_superset,dose56_rw2s0_015400,simple_wiki,57311,True,19,21,40,0,1
dose25_superset,dose56_rw_035234,childes,17580,True,15,17,32,1,1
dose25_superset,dose56_rw2s1_003862,simple_wiki,57529,True,21,19,40,1,3
dose25_superset,dose56_rw_032119,childes,11394,True,19,18,37,0,1
dose25_superset,dose56_rw2s1_032675,gutenberg,36154,False,26,32,58,0,0
dose25_superset,dose56_rw_041314,childes,17924,True,37,36,73,1,1
dose25_superset,dose56_rw2s0_004122,gutenberg,26925,True,40,44,84,2,3
dose25_superset,dose56_rw2s1_002536,gutenberg,25848,True,28,29,57,1,1
dose25_superset,dose56_rw2s0_014862,simple_wiki,56990,False,24,23,47,0,0
dose25_superset,dose56_rw2s1_004716,gutenberg,27751,True,25,26,51,0,0
dose25_superset,dose56_rw2s1_001169,childes,12282,True,20,17,37,0,3
dose25_superset,dose56_rw2s1_013741,gutenberg,30628,False,21,21,42,0,0
dose25_superset,dose56_rw_019298,simple_wiki,54652,True,20,21,41,0,0
dose25_superset,dose56_rw2s1_026626,childes,17154,True,19,18,37,1,1
dose25_superset,dose56_rw2s0_011805,gutenberg,24206,True,32,29,61,1,2
dose25_superset,dose56_rw2s0_018403,gutenberg,22545,True,28,27,55,0,0
dose25_superset,dose56_rw_037272,childes,18835,True,21,18,39,0,1
dose25_superset,dose56_rw_044284,childes,15752,True,17,19,36,0,0
dose25_superset,dose56_rw2s1_011239,gutenberg,22838,False,22,22,44,0,0
dose25_superset,dose56_rw_001780,open_subtitles,43319,False,18,18,36,0,0
dose25_superset,dose56_rw2s0_018223,childes,19132,True,22,20,42,1,1
dose25_superset,dose56_rw2s1_017175,childes,9788,False,18,20,38,0,0
dose25_superset,dose56_rw_038190,childes,19343,True,14,14,28,1,2
dose25_superset,dose56_rw2s1_013998,gutenberg,35577,True,23,24,47,1,3
dose25_superset,dose56_rw2s1_017268,gutenberg,30301,True,29,26,55,1,1
dose25_superset,dose56_rw2s0_006981,gutenberg,32344,False,18,21,39,0,0
dose25_superset,dose56_rw_041565,childes,16306,True,15,13,28,2,2
dose25_superset,dose56_rw2s0_013735,gutenberg,36340,True,32,33,65,1,3
dose25_superset,dose56_rw_032348,childes,21255,True,15,17,32,3,4
dose25_superset,dose56_rw2s1_013365,gutenberg,33173,True,21,23,44,0,0
dose25_superset,dose56_rw2s0_001804,gutenberg,38035,True,26,22,48,0,0
dose25_superset,dose56_rw2s0_031341,childes,20757,True,34,30,64,0,1
dose25_superset,dose56_rw2s1_000413,gutenberg,37768,True,38,37,75,0,1
dose25_superset,dose56_rw2s1_003466,gutenberg,27413,True,20,26,46,0,0
dose25_superset,dose56_rw2s0_001036,gutenberg,37324,True,35,42,77,1,1
dose25_superset,dose56_rw2s1_009219,gutenberg,36273,True,20,23,43,1,4
dose25_superset,dose56_rw_012659,gutenberg,28788,True,16,15,31,1,1
dose25_superset,dose56_rw2s0_014599,simple_wiki,56689,True,30,24,54,1,1
dose25_superset,dose56_rw2s1_023763,gutenberg,36585,False,23,21,44,0,0
dose25_superset,dose56_rw2s1_011919,gutenberg,29229,True,23,21,44,0,0
dose25_superset,dose56_rw2s1_010920,bnc_spoken,4133,True,49,42,91,2,4
dose25_superset,dose56_rw2s1_002758,gutenberg,24807,True,24,23,47,1,3
dose25_superset,dose56_rw2s1_026244,gutenberg,29261,True,26,36,62,1,1
dose25_superset,dose56_rw2s1_019092,simple_wiki,54917,True,26,24,50,2,3
dose25_superset,dose56_rw2s1_030565,gutenberg,23923,True,21,19,40,3,4
dose25_superset,dose56_rw2s0_003473,childes,6116,True,19,18,37,3,4
dose25_superset,dose56_rw_028606,childes,10655,True,13,11,24,2,2
dose25_superset,dose56_rw_043168,open_subtitles,48386,True,13,11,24,1,2
dose25_superset,dose56_rw2s0_003681,simple_wiki,59110,True,27,28,55,0,1
dose25_superset,dose56_rw_034985,open_subtitles,44665,True,12,10,22,0,0
dose25_superset,dose56_rw_020634,childes,22479,True,15,13,28,0,1
dose25_superset,dose56_rw2s1_008537,gutenberg,37691,False,19,17,36,0,0
dose25_superset,dose56_rw2s1_019897,simple_wiki,59557,False,21,24,45,0,0
dose25_superset,dose56_rw2s1_007066,gutenberg,24174,False,20,21,41,0,0
dose25_superset,dose56_rw2s0_011710,childes,20816,True,18,18,36,0,1
dose25_superset,dose56_rw2s0_008019,gutenberg,24105,True,22,24,46,0,2
dose25_superset,dose56_rw2s1_016539,simple_wiki,57206,False,28,26,54,0,0
dose25_superset,dose56_rw2s0_022556,gutenberg,32511,False,21,23,44,0,0
dose25_superset,dose56_rw2s1_023356,simple_wiki,59461,True,20,18,38,2,3
dose25_superset,dose56_rw2s0_003986,simple_wiki,60638,False,18,22,40,0,0
dose25_superset,dose56_rw_044486,childes,20147,True,16,16,32,2,3
dose25_superset,dose56_rw2s1_004441,gutenberg,25713,True,18,19,37,1,1
dose25_superset,dose56_rw2s1_010634,open_subtitles,45543,False,20,25,45,0,0
dose25_superset,dose56_rw2s1_001408,gutenberg,24289,True,19,23,42,2,3
dose25_superset,dose56_rw2s1_002562,gutenberg,36158,False,21,17,38,0,0
dose25_superset,dose56_rw2s0_002390,gutenberg,30003,False,55,47,102,0,0
dose25_superset,dose56_rw_035581,childes,7618,True,13,13,26,0,1
dose25_superset,dose56_rw2s1_022457,childes,18971,True,24,19,43,1,1
dose25_superset,dose56_rw_027298,open_subtitles,50473,False,18,18,36,0,0
dose25_superset,dose56_rw_001762,childes,18927,True,16,15,31,1,2
dose25_superset,dose56_rw_023564,gutenberg,37957,False,36,33,69,0,0
dose25_superset,dose56_rw2s0_022992,gutenberg,37612,False,28,24,52,0,0
dose25_superset,dose56_rw2s0_000003,gutenberg,23348,True,28,24,52,1,1
dose25_superset,dose56_rw2s0_007813,gutenberg,29475,False,24,22,46,0,0
dose25_superset,dose56_rw_007225,childes,13338,True,27,26,53,1,1
dose25_superset,dose56_rw2s1_018366,gutenberg,24494,True,27,23,50,0,1
dose25_superset,dose56_rw2s1_003919,simple_wiki,54298,True,30,24,54,1,1
dose25_superset,dose56_rw2s1_005087,gutenberg,29309,True,31,26,57,0,0
dose25_superset,dose56_rw_013412,childes,19751,True,13,13,26,0,0
dose25_superset,dose56_rw_037936,childes,18926,True,12,10,22,1,2
dose25_superset,dose56_rw2s1_017706,gutenberg,30450,True,48,47,95,1,3
dose25_superset,dose56_rw2s0_000951,simple_wiki,61175,False,33,33,66,0,0
dose25_superset,dose56_rw2s0_002026,simple_wiki,59059,False,27,30,57,0,0
dose25_superset,dose56_rw2s1_020011,bnc_spoken,3092,False,21,21,42,0,0
dose25_superset,dose56_rw2s0_032144,gutenberg,37712,False,50,49,99,0,0
dose25_superset,dose56_rw2s1_032750,bnc_spoken,863,True,25,21,46,2,2
dose25_superset,dose56_rw2s1_012122,childes,20229,True,20,18,38,1,1
dose25_superset,dose56_rw2s0_010711,gutenberg,28880,False,48,41,89,0,0
dose25_superset,dose56_rw_036277,childes,19098,True,14,16,30,1,1
dose25_superset,dose56_rw2s1_022051,bnc_spoken,4125,False,30,24,54,0,0
dose25_superset,dose56_rw2s1_022269,gutenberg,38203,True,22,21,43,1,1
dose25_superset,dose56_rw2s1_023933,simple_wiki,61097,False,28,32,60,0,0
dose25_superset,dose56_rw2s0_021773,open_subtitles,43813,True,20,21,41,2,2
dose25_superset,dose56_rw2s0_014481,gutenberg,37977,True,26,22,48,1,1
dose25_superset,dose56_rw2s1_018384,gutenberg,31621,True,33,31,64,1,2
dose25_superset,dose56_rw_017430,childes,20888,True,15,14,29,0,0
dose25_superset,dose56_rw2s1_009012,simple_wiki,57416,True,20,18,38,0,1
dose25_superset,dose56_rw2s0_031118,bnc_spoken,752,True,33,30,63,1,1
dose25_superset,dose56_rw2s1_031780,simple_wiki,54708,True,19,22,41,0,0
dose25_superset,dose56_rw2s1_008912,gutenberg,29471,False,50,49,99,0,0
dose25_superset,dose56_rw2s1_018525,simple_wiki,52808,True,19,20,39,0,0
dose25_superset,dose56_rw2s1_019514,open_subtitles,41423,True,28,27,55,1,1
dose25_superset,dose56_rw2s0_018369,simple_wiki,57812,False,18,20,38,0,0
dose25_superset,dose56_rw_030742,childes,13769,True,13,17,30,0,1
